name,level,exp
Weedle,85,1567030
Weedle,6,375
Weedle,26,40748
Weedle,46,237315
Weedle,66,716000
Weedle,86,1628328
Weedle,7,614
Weedle,27,45827
Weedle,47,253490
Weedle,67,749675
Weedle,87,1692545
Weedle,8,946
Weedle,28,51312
Weedle,48,270386
Weedle,68,784408
Weedle,88,1760276
Weedle,9,1388
Weedle,29,57219
Weedle,49,288018
Weedle,69,820221
Weedle,89,1832368
Weedle,10,1954
Weedle,30,63562
Weedle,50,306401
Weedle,70,857133
Weedle,90,1910075
Weedle,11,2662
Weedle,31,70359
Weedle,51,325552
Weedle,71,895169
Weedle,91,1995281
Weedle,12,3525
Weedle,32,77625
Weedle,52,345487
Weedle,72,934352
Weedle,92,2090909
Weedle,13,4560
Weedle,33,85374
Weedle,53,366221
Weedle,73,974708
Weedle,93,2201631
Weedle,14,5782
Weedle,34,93624
Weedle,54,387771
Weedle,74,1016266
Weedle,94,2335179
Weedle,15,7208
Weedle,35,102389
Weedle,55,410153
Weedle,75,1059057
Weedle,95,2504884
Weedle,16,8852
Weedle,36,111685
Weedle,56,433384
Weedle,76,1103117
Weedle,96,2734825
Weedle,17,10730
Weedle,37,121528
Weedle,57,457478
Weedle,77,1148486
Weedle,97,3071004
Weedle,18,12858
Weedle,38,131934
Weedle,58,482454
Weedle,78,1195212
Weedle,98,3607448
Weedle,19,15251
Weedle,39,142918
Weedle,59,508327
Weedle,79,1243349
Weedle,99,4553099
Weedle,20,17925
Weedle,40,154495
Weedle,60,535114
Weedle,80,1292966
Weedle,100,6424402
Kakuna,1,0
Kakuna,21,28532
Kakuna,41,227586
Kakuna,61,768483
Kakuna,81,1835274
Kakuna,2,62
Kakuna,22,33015
Kakuna,42,245081
Kakuna,62,807624
Kakuna,82,1907424
Kakuna,3,89
Kakuna,23,37945
Kakuna,43,263450
Kakuna,63,848083
Kakuna,83,1982027
Kakuna,4,159
Kakuna,24,43345
Kakuna,44,282717
Kakuna,64,889885
Kakuna,84,2059316
Kakuna,5,293
Kakuna,25,49235
Kakuna,45,302901
Kakuna,65,933054
Kakuna,85,2139599
Kakuna,6,512
Kakuna,26,55637
Kakuna,46,324026
Kakuna,66,977615
Kakuna,86,2223294
Kakuna,7,838
Kakuna,27,62572
Kakuna,47,346112
Kakuna,67,1023595
Kakuna,87,2310976
Kakuna,8,1292
Kakuna,28,70061
Kakuna,48,369181
Kakuna,68,1071019
Kakuna,88,2403453
Kakuna,9,1895
Kakuna,29,78126
Kakuna,49,393255
Kakuna,69,1119917
Kakuna,89,2501888
Kakuna,10,2669
Kakuna,30,86787
Kakuna,50,418355
Kakuna,70,1170317
Kakuna,90,2607987
Kakuna,11,3634
Kakuna,31,96068
Kakuna,51,444504
Kakuna,71,1222250
Kakuna,91,2724326
Kakuna,12,4813
Kakuna,32,105988
Kakuna,52,471723
Kakuna,72,1275750
Kakuna,92,2854895
Kakuna,13,6226
Kakuna,33,116569
Kakuna,53,500033
Kakuna,73,1330852
Kakuna,93,3006073
Kakuna,14,7895
Kakuna,34,127833
Kakuna,54,529457
Kakuna,74,1387594
Kakuna,94,3188418
Kakuna,15,9841
Kakuna,35,139800
Kakuna,55,560017
Kakuna,75,1446021
Kakuna,95,3420130
Kakuna,16,12086
Kakuna,36,152493
Kakuna,56,591735
Kakuna,76,1506179
Kakuna,96,3734088
Kakuna,17,14650
Kakuna,37,165933
Kakuna,57,624634
Kakuna,77,1568126
Kakuna,97,4193102
Kakuna,18,17556
Kakuna,38,180141
Kakuna,58,658735
Kakuna,78,1631924
Kakuna,98,4925554
Kakuna,19,20824
Kakuna,39,195138
Kakuna,59,694062
Kakuna,79,1697650
Kakuna,99,6216731
Kakuna,20,24475
Kakuna,40,210946
Kakuna,60,730637
Kakuna,80,1765396
Kakuna,100,8771780
Beedrill,1,0
Beedrill,21,63896
Beedrill,41,509666
Beedrill,61,1720970
Beedrill,81,4109980
Beedrill,2,140
Beedrill,22,73935
Beedrill,42,548843
Beedrill,62,1808624
Beedrill,82,4271557
Beedrill,3,200
Beedrill,23,84977
Beedrill,43,589981
Beedrill,63,1899230
Beedrill,83,4438625
Beedrill,4,357
Beedrill,24,97069
Beedrill,44,633127
Beedrill,64,1992842
Beedrill,84,4611708
Beedrill,5,657
Beedrill,25,110259
Beedrill,45,678329
Beedrill,65,2089516
Beedrill,85,4791496
Beedrill,6,1148
Beedrill,26,124596
Beedrill,46,725636
Beedrill,66,2189308
Beedrill,86,4978926
Beedrill,7,1878
Beedrill,27,140126
Beedrill,47,775097
Beedrill,67,2292276
Beedrill,87,5175284
Beedrill,8,2894
Beedrill,28,156897
Beedrill,48,826759
Beedrill,68,2398480
Beedrill,88,5382382
Beedrill,9,4245
Beedrill,29,174958
Beedrill,49,880671
Beedrill,69,2507984
Beedrill,89,5602820
Beedrill,10,5977
Beedrill,30,194355
Beedrill,50,936881
Beedrill,70,2620851
Beedrill,90,5840423
Beedrill,11,8139
Beedrill,31,215138
Beedrill,51,995439
Beedrill,71,2737153
Beedrill,91,6100957
Beedrill,12,10779
Beedrill,32,237354
Beedrill,52,1056393
Beedrill,72,2856962
Beedrill,92,6393358
Beedrill,13,13944
Beedrill,33,261050
Beedrill,53,1119793
Beedrill,73,2980358
Beedrill,93,6731910
Beedrill,14,17681
Beedrill,34,286274
Beedrill,54,1185686
Beedrill,74,3107430
Beedrill,94,7140261
Beedrill,15,22040
Beedrill,35,313075
Beedrill,55,1254124
Beedrill,75,3238272
Beedrill,95,7659166
Beedrill,16,27066
Beedrill,36,341500
Beedrill,56,1325155
Beedrill,76,3372994
Beedrill,96,8362255
Beedrill,17,32809
Beedrill,37,371597
Beedrill,57,1398829
Beedrill,77,3511719
Beedrill,97,9390188
Beedrill,18,39316
Beedrill,38,403414
Beedrill,58,1475196
Beedrill,78,3654591
Beedrill,98,11030467
Beedrill,19,46634
Beedrill,39,436999
Beedrill,59,1554308
Beedrill,79,3801781
Beedrill,99,13921976
Beedrill,20,54811
Beedrill,40,472400
Beedrill,60,1636216
Beedrill,80,3953493
Beedrill,100,19643845
Pidgey,1,0
Pidgey,21,22102
Pidgey,41,176299
Pidgey,61,595304
Pidgey,81,1421691
Pidgey,2,48
Pidgey,22,25575
Pidgey,42,189851
Pidgey,62,625624
Pidgey,82,1477582
Pidgey,3,69
Pidgey,23,29394
Pidgey,43,204081
Pidgey,63,656966
Pidgey,83,1535373
Pidgey,4,123
Pidgey,24,33577
Pidgey,44,219006
Pidgey,64,689348
Pidgey,84,1595244
Pidgey,5,227
Pidgey,25,38140
Pidgey,45,234642
Pidgey,65,722788
Pidgey,85,1657436
Pidgey,6,397
Pidgey,26,43099
Pidgey,46,251006
Pidgey,66,757307
Pidgey,86,1722270
Pidgey,7,649
Pidgey,27,48471
Pidgey,47,268115
Pidgey,67,792925
Pidgey,87,1790192
Pidgey,8,1001
Pidgey,28,54272
Pidgey,48,285985
Pidgey,68,829663
Pidgey,88,1861830
Pidgey,9,1468
Pidgey,29,60520
Pidgey,49,304634
Pidgey,69,867541
Pidgey,89,1938082
Pidgey,10,2067
Pidgey,30,67230
Pidgey,50,324078
Pidgey,70,906583
Pidgey,90,2020272
Pidgey,11,2815
Pidgey,31,74419
Pidgey,51,344334
Pidgey,71,946814
Pidgey,91,2110394
Pidgey,12,3728
Pidgey,32,82103
Pidgey,52,365419
Pidgey,72,988257
Pidgey,92,2211539
Pidgey,13,4823
Pidgey,33,90300
Pidgey,53,387349
Pidgey,73,1030941
Pidgey,93,2328648
Pidgey,14,6116
Pidgey,34,99025
Pidgey,54,410143
Pidgey,74,1074897
Pidgey,94,2469901
Pidgey,15,7623
Pidgey,35,108296
Pidgey,55,433816
Pidgey,75,1120157
Pidgey,95,2649397
Pidgey,16,9362
Pidgey,36,118129
Pidgey,56,458386
Pidgey,76,1166759
Pidgey,96,2892604
Pidgey,17,11349
Pidgey,37,128539
Pidgey,57,483871
Pidgey,77,1214745
Pidgey,97,3248178
Pidgey,18,13599
Pidgey,38,139545
Pidgey,58,510288
Pidgey,78,1264166
Pidgey,98,3815570
Pidgey,19,16131
Pidgey,39,151163
Pidgey,59,537654
Pidgey,79,1315081
Pidgey,99,4815778
Pidgey,20,18960
Pidgey,40,163409
Pidgey,60,565986
Pidgey,80,1367560
Pidgey,100,6795041
Pidgeotto,1,0
Pidgeotto,21,45410
Pidgeotto,41,362215
Pidgeotto,61,1223079
Pidgeotto,81,2920929
Pidgeotto,2,99
Pidgeotto,22,52545
Pidgeotto,42,390058
Pidgeotto,62,1285374
Pidgeotto,82,3035760
Pidgeotto,3,142
Pidgeotto,23,60392
Pidgeotto,43,419294
Pidgeotto,63,1349767
Pidgeotto,83,3154494
Pidgeotto,4,254
Pidgeotto,24,68986
Pidgeotto,44,449958
Pidgeotto,64,1416296
Pidgeotto,84,3277503
Pidgeotto,5,467
Pidgeotto,25,78360
Pidgeotto,45,482083
Pidgeotto,65,1485002
Pidgeotto,85,3405277
Pidgeotto,6,816
Pidgeotto,26,88549
Pidgeotto,46,515704
Pidgeotto,66,1555923
Pidgeotto,86,3538482
Pidgeotto,7,1334
Pidgeotto,27,99586
Pidgeotto,47,550855
Pidgeotto,67,1629102
Pidgeotto,87,3678032
Pidgeotto,8,2057
Pidgeotto,28,111505
Pidgeotto,48,587570
Pidgeotto,68,1704580
Pidgeotto,88,3825215
Pidgeotto,9,3016
Pidgeotto,29,124341
Pidgeotto,49,625885
Pidgeotto,69,1782403
Pidgeotto,89,3981878
Pidgeotto,10,4248
Pidgeotto,30,138127
Pidgeotto,50,665834
Pidgeotto,70,1862617
Pidgeotto,90,4150741
Pidgeotto,11,5784
Pidgeotto,31,152897
Pidgeotto,51,707450
Pidgeotto,71,1945272
Pidgeotto,91,4335900
Pidgeotto,12,7660
Pidgeotto,32,168685
Pidgeotto,52,750770
Pidgeotto,72,2030419
Pidgeotto,92,4543707
Pidgeotto,13,9910
Pidgeotto,33,185526
Pidgeotto,53,795827
Pidgeotto,73,2118116
Pidgeotto,93,4784313
Pidgeotto,14,12566
Pidgeotto,34,203452
Pidgeotto,54,842657
Pidgeotto,74,2208425
Pidgeotto,94,5074525
Pidgeotto,15,15663
Pidgeotto,35,222500
Pidgeotto,55,891295
Pidgeotto,75,2301413
Pidgeotto,95,5443306
Pidgeotto,16,19236
Pidgeotto,36,242701
Pidgeotto,56,941776
Pidgeotto,76,2397159
Pidgeotto,96,5942986
Pidgeotto,17,23317
Pidgeotto,37,264091
Pidgeotto,57,994136
Pidgeotto,77,2495750
Pidgeotto,97,6673530
Pidgeotto,18,27941
Pidgeotto,38,286703
Pidgeotto,58,1048410
Pidgeotto,78,2597288
Pidgeotto,98,7839262
Pidgeotto,19,33142
Pidgeotto,39,310572
Pidgeotto,59,1104634
Pidgeotto,79,2701894
Pidgeotto,99,9894234
Pidgeotto,20,38954
Pidgeotto,40,335731
Pidgeotto,60,1162845
Pidgeotto,80,2809715
Pidgeotto,100,13960720
Pidgeot,1,0
Pidgeot,21,69120
Pidgeot,41,551336
Pidgeot,61,1861678
Pidgeot,81,4446016
Pidgeot,2,151
Pidgeot,22,79980
Pidgeot,42,593717
Pidgeot,62,1956498
Pidgeot,82,4620804
Pidgeot,3,217
Pidgeot,23,91925
Pidgeot,43,638218
Pidgeot,63,2054512
Pidgeot,83,4801532
Pidgeot,4,386
Pidgeot,24,105006
Pidgeot,44,684892
Pidgeot,64,2155779
Pidgeot,84,4988766
Pidgeot,5,711
Pidgeot,25,119274
Pidgeot,45,733790
Pidgeot,65,2260357
Pidgeot,85,5183254
Pidgeot,6,1242
Pidgeot,26,134783
Pidgeot,46,784965
Pidgeot,66,2368308
Pidgeot,86,5386008
Pidgeot,7,2031
Pidgeot,27,151583
Pidgeot,47,838469
Pidgeot,67,2479695
Pidgeot,87,5598421
Pidgeot,8,3131
Pidgeot,28,169725
Pidgeot,48,894355
Pidgeot,68,2594583
Pidgeot,88,5822451
Pidgeot,9,4592
Pidgeot,29,189262
Pidgeot,49,952675
Pidgeot,69,2713039
Pidgeot,89,6060912
Pidgeot,10,6466
Pidgeot,30,210246
Pidgeot,50,1013482
Pidgeot,70,2835135
Pidgeot,90,6317942
Pidgeot,11,8805
Pidgeot,31,232728
Pidgeot,51,1076827
Pidgeot,71,2960945
Pidgeot,91,6599777
Pidgeot,12,11660
Pidgeot,32,256760
Pidgeot,52,1142765
Pidgeot,72,3090550
Pidgeot,92,6916085
Pidgeot,13,15084
Pidgeot,33,282393
Pidgeot,53,1211348
Pidgeot,73,3224036
Pidgeot,93,7282318
Pidgeot,14,19127
Pidgeot,34,309680
Pidgeot,54,1282629
Pidgeot,74,3361496
Pidgeot,94,7724056
Pidgeot,15,23842
Pidgeot,35,338672
Pidgeot,55,1356662
Pidgeot,75,3503036
Pidgeot,95,8285387
Pidgeot,16,29279
Pidgeot,36,369421
Pidgeot,56,1433501
Pidgeot,76,3648773
Pidgeot,96,9045961
Pidgeot,17,35492
Pidgeot,37,401979
Pidgeot,57,1513198
Pidgeot,77,3798841
Pidgeot,97,10157939
Pidgeot,18,42530
Pidgeot,38,436398
Pidgeot,58,1595810
Pidgeot,78,3953394
Pidgeot,98,11932329
Pidgeot,19,50447
Pidgeot,39,472729
Pidgeot,59,1681390
Pidgeot,79,4112618
Pidgeot,99,15060251
Pidgeot,20,59293
Pidgeot,40,511024
Pidgeot,60,1769994
Pidgeot,80,4276735
Pidgeot,100,21249946
Rattata,1,0
Rattata,21,22906
Rattata,41,182710
Rattata,61,616951
Rattata,81,1473389
Rattata,2,50
Rattata,22,26505
Rattata,42,196755
Rattata,62,648374
Rattata,82,1531313
Rattata,3,72
Rattata,23,30463
Rattata,43,211502
Rattata,63,680856
Rattata,83,1591205
Rattata,4,128
Rattata,24,34798
Rattata,44,226970
Rattata,64,714415
Rattata,84,1653253
Rattata,5,235
Rattata,25,39527
Rattata,45,243174
Rattata,65,749071
Rattata,85,1717706
Rattata,6,411
Rattata,26,44666
Rattata,46,260133
Rattata,66,784846
Rattata,86,1784898
Rattata,7,673
Rattata,27,50233
Rattata,47,277865
Rattata,67,821759
Rattata,87,1855290
Rattata,8,1037
Rattata,28,56246
Rattata,48,296385
Rattata,68,859832
Rattata,88,1929533
Rattata,9,1521
Rattata,29,62720
Rattata,49,315712
Rattata,69,899088
Rattata,89,2008558
Rattata,10,2142
Rattata,30,69674
Rattata,50,335863
Rattata,70,939550
Rattata,90,2093736
Rattata,11,2918
Rattata,31,77125
Rattata,51,356855
Rattata,71,981243
Rattata,91,2187135
Rattata,12,3864
Rattata,32,85089
Rattata,52,378707
Rattata,72,1024194
Rattata,92,2291958
Rattata,13,4998
Rattata,33,93583
Rattata,53,401435
Rattata,73,1068430
Rattata,93,2413326
Rattata,14,6338
Rattata,34,102626
Rattata,54,425057
Rattata,74,1113984
Rattata,94,2559716
Rattata,15,7901
Rattata,35,112234
Rattata,55,449591
Rattata,75,1160890
Rattata,95,2745738
Rattata,16,9703
Rattata,36,122424
Rattata,56,475055
Rattata,76,1209186
Rattata,96,2997789
Rattata,17,11761
Rattata,37,133214
Rattata,57,501467
Rattata,77,1258918
Rattata,97,3366293
Rattata,18,14094
Rattata,38,144620
Rattata,58,528844
Rattata,78,1310136
Rattata,98,3954318
Rattata,19,16717
Rattata,39,156660
Rattata,59,557205
Rattata,79,1362902
Rattata,99,4990897
Rattata,20,19649
Rattata,40,169351
Rattata,60,586568
Rattata,80,1417290
Rattata,100,7042133
Raticate,1,0
Raticate,21,46616
Raticate,41,371831
Raticate,61,1255550
Raticate,81,2998476
Raticate,2,102
Raticate,22,53940
Raticate,42,400414
Raticate,62,1319499
Raticate,82,3116356
Raticate,3,146
Raticate,23,61996
Raticate,43,430426
Raticate,63,1385601
Raticate,83,3238242
Raticate,4,260
Raticate,24,70818
Raticate,44,461903
Raticate,64,1453897
Raticate,84,3364516
Raticate,5,479
Raticate,25,80441
Raticate,45,494881
Raticate,65,1524427
Raticate,85,3495683
Raticate,6,837
Raticate,26,90900
Raticate,46,529395
Raticate,66,1597231
Raticate,86,3632424
Raticate,7,1370
Raticate,27,102230
Raticate,47,565479
Raticate,67,1672352
Raticate,87,3775679
Raticate,8,2111
Raticate,28,114466
Raticate,48,603170
Raticate,68,1749835
Raticate,88,3926769
Raticate,9,3097
Raticate,29,127642
Raticate,49,642502
Raticate,69,1829724
Raticate,89,4087592
Raticate,10,4361
Raticate,30,141794
Raticate,50,683511
Raticate,70,1912067
Raticate,90,4260937
Raticate,11,5938
Raticate,31,156956
Raticate,51,726232
Raticate,71,1996916
Raticate,91,4451012
Raticate,12,7864
Raticate,32,173163
Raticate,52,770702
Raticate,72,2084324
Raticate,92,4664336
Raticate,13,10173
Raticate,33,190451
Raticate,53,816955
Raticate,73,2174349
Raticate,93,4911330
Raticate,14,12900
Raticate,34,208854
Raticate,54,865029
Raticate,74,2267055
Raticate,94,5209247
Raticate,15,16079
Raticate,35,228407
Raticate,55,914958
Raticate,75,2362513
Raticate,95,5587819
Raticate,16,19746
Raticate,36,249144
Raticate,56,966779
Raticate,76,2460800
Raticate,96,6100764
Raticate,17,23936
Raticate,37,271102
Raticate,57,1020529
Raticate,77,2562009
Raticate,97,6850703
Raticate,18,28683
Raticate,38,294314
Raticate,58,1076244
Raticate,78,2666242
Raticate,98,8047384
Raticate,19,34022
Raticate,39,318817
Raticate,59,1133961
Raticate,79,2773626
Raticate,99,10156913
Raticate,20,39988
Raticate,40,344644
Raticate,60,1193717
Raticate,80,2884309
Raticate,100,14331359
Spearow,1,0
Spearow,21,23308
Spearow,41,185915
Spearow,61,627775
Spearow,81,1499238
Spearow,2,51
Spearow,22,26970
Spearow,42,200207
Spearow,62,659749
Spearow,82,1558178
Spearow,3,73
Spearow,23,30998
Spearow,43,215213
Spearow,63,692800
Spearow,83,1619121
Spearow,4,130
Spearow,24,35409
Spearow,44,230951
Spearow,64,726948
Spearow,84,1682258
Spearow,5,239
Spearow,25,40220
Spearow,45,247440
Spearow,65,762213
Spearow,85,1747841
Spearow,6,418
Spearow,26,45450
Spearow,46,264697
Spearow,66,798615
Spearow,86,1816212
Spearow,7,685
Spearow,27,51115
Spearow,47,282739
Spearow,67,836176
Spearow,87,1887839
Spearow,8,1055
Spearow,28,57233
Spearow,48,301585
Spearow,68,874917
Spearow,88,1963384
Spearow,9,1548
Spearow,29,63821
Spearow,49,321251
Spearow,69,914862
Spearow,89,2043796
Spearow,10,2180
Spearow,30,70897
Spearow,50,341755
Spearow,70,956033
Spearow,90,2130468
Spearow,11,2969
Spearow,31,78478
Spearow,51,363116
Spearow,71,998458
Spearow,91,2225506
Spearow,12,3932
Spearow,32,86581
Spearow,52,385351
Spearow,72,1042162
Spearow,92,2332168
Spearow,13,5086
Spearow,33,95225
Spearow,53,408477
Spearow,73,1087174
Spearow,93,2455665
Spearow,14,6450
Spearow,34,104427
Spearow,54,432514
Spearow,74,1133527
Spearow,94,2604623
Spearow,15,8039
Spearow,35,114203
Spearow,55,457479
Spearow,75,1181256
Spearow,95,2793909
Spearow,16,9873
Spearow,36,124572
Spearow,56,483389
Spearow,76,1230400
Spearow,96,3050382
Spearow,17,11968
Spearow,37,135551
Spearow,57,510264
Spearow,77,1281004
Spearow,97,3425351
Spearow,18,14341
Spearow,38,147157
Spearow,58,538122
Spearow,78,1333121
Spearow,98,4023692
Spearow,19,17011
Spearow,39,159408
Spearow,59,566980
Spearow,79,1386813
Spearow,99,5078456
Spearow,20,19994
Spearow,40,172322
Spearow,60,596858
Spearow,80,1442154
Spearow,100,7165679
Fearow,1,0
Fearow,21,65101
Fearow,41,519282
Fearow,61,1753441
Fearow,81,4187527
Fearow,2,142
Fearow,22,75330
Fearow,42,559199
Fearow,62,1842749
Fearow,82,4352152
Fearow,3,204
Fearow,23,86580
Fearow,43,601112
Fearow,63,1935064
Fearow,83,4522373
Fearow,4,364
Fearow,24,98901
Fearow,44,645072
Fearow,64,2030443
Fearow,84,4698721
Fearow,5,669
Fearow,25,112340
Fearow,45,691128
Fearow,65,2128941
Fearow,85,4881902
Fearow,6,1170
Fearow,26,126947
Fearow,46,739328
Fearow,66,2230616
Fearow,86,5072868
Fearow,7,1913
Fearow,27,142770
Fearow,47,789721
Fearow,67,2335526
Fearow,87,5272931
Fearow,8,2949
Fearow,28,159857
Fearow,48,842358
Fearow,68,2443735
Fearow,88,5483936
Fearow,9,4325
Fearow,29,178259
Fearow,49,897287
Fearow,69,2555304
Fearow,89,5708533
Fearow,10,6090
Fearow,30,198023
Fearow,50,954558
Fearow,70,2670301
Fearow,90,5950620
Fearow,11,8293
Fearow,31,219197
Fearow,51,1014221
Fearow,71,2788797
Fearow,91,6216069
Fearow,12,10982
Fearow,32,241832
Fearow,52,1076325
Fearow,72,2910867
Fearow,92,6513987
Fearow,13,14207
Fearow,33,265975
Fearow,53,1140921
Fearow,73,3036592
Fearow,93,6858927
Fearow,14,18015
Fearow,34,291675
Fearow,54,1208058
Fearow,74,3166060
Fearow,94,7274983
Fearow,15,22456
Fearow,35,318982
Fearow,55,1277786
Fearow,75,3299371
Fearow,95,7803678
Fearow,16,27577
Fearow,36,347943
Fearow,56,1350157
Fearow,76,3436635
Fearow,96,8520033
Fearow,17,33428
Fearow,37,378608
Fearow,57,1425222
Fearow,77,3577978
Fearow,97,9567361
Fearow,18,40057
Fearow,38,411026
Fearow,58,1503030
Fearow,78,3723546
Fearow,98,11238589
Fearow,19,47514
Fearow,39,445244
Fearow,59,1583635
Fearow,79,3873513
Fearow,99,14184655
Fearow,20,55845
Fearow,40,481314
Fearow,60,1667088
Fearow,80,4028088
Fearow,100,20014484
Ekans,1,0
Ekans,21,24915
Ekans,41,198737
Ekans,61,671070
Ekans,81,1602634
Ekans,2,54
Ekans,22,28830
Ekans,42,214014
Ekans,62,705249
Ekans,82,1665638
Ekans,3,78
Ekans,23,33135
Ekans,43,230055
Ekans,63,740580
Ekans,83,1730784
Ekans,4,139
Ekans,24,37851
Ekans,44,246879
Ekans,64,777083
Ekans,84,1798276
Ekans,5,256
Ekans,25,42994
Ekans,45,264505
Ekans,65,814779
Ekans,85,1868382
Ekans,6,447
Ekans,26,48584
Ekans,46,282952
Ekans,66,853692
Ekans,86,1941468
Ekans,7,732
Ekans,27,54640
Ekans,47,302239
Ekans,67,893843
Ekans,87,2018035
Ekans,8,1128
Ekans,28,61180
Ekans,48,322384
Ekans,68,935256
Ekans,88,2098790
Ekans,9,1655
Ekans,29,68222
Ekans,49,343406
Ekans,69,977956
Ekans,89,2184747
Ekans,10,2330
Ekans,30,75786
Ekans,50,365324
Ekans,70,1021967
Ekans,90,2277397
Ekans,11,3174
Ekans,31,83890
Ekans,51,388158
Ekans,71,1067317
Ekans,91,2378989
Ekans,12,4203
Ekans,32,92553
Ekans,52,411927
Ekans,72,1114035
Ekans,92,2493007
Ekans,13,5437
Ekans,33,101793
Ekans,53,436648
Ekans,73,1162152
Ekans,93,2625021
Ekans,14,6894
Ekans,34,111629
Ekans,54,462343
Ekans,74,1211702
Ekans,94,2784252
Ekans,15,8594
Ekans,35,122079
Ekans,55,489029
Ekans,75,1262722
Ekans,95,2986593
Ekans,16,10554
Ekans,36,133163
Ekans,56,516727
Ekans,76,1315255
Ekans,96,3260753
Ekans,17,12793
Ekans,37,144899
Ekans,57,545455
Ekans,77,1369349
Ekans,97,3661582
Ekans,18,15330
Ekans,38,157306
Ekans,58,575234
Ekans,78,1425060
Ekans,98,4301188
Ekans,19,18184
Ekans,39,170402
Ekans,59,606082
Ekans,79,1482455
Ekans,99,5428695
Ekans,20,21373
Ekans,40,184206
Ekans,60,638021
Ekans,80,1541613
Ekans,100,7659864
Arbok,1,0
Arbok,21,59073
Arbok,41,471200
Arbok,61,1591085
Arbok,81,3799793
Arbok,2,129
Arbok,22,68355
Arbok,42,507421
Arbok,62,1672124
Arbok,82,3949175
Arbok,3,185
Arbok,23,78563
Arbok,43,545454
Arbok,63,1755891
Arbok,83,4103635
Arbok,4,330
Arbok,24,89743
Arbok,44,585343
Arbok,64,1842439
Arbok,84,4263654
Arbok,5,607
Arbok,25,101938
Arbok,45,627134
Arbok,65,1931816
Arbok,85,4429874
Arbok,6,1061
Arbok,26,115192
Arbok,46,670871
Arbok,66,2024077
Arbok,86,4603158
Arbok,7,1736
Arbok,27,129550
Arbok,47,716599
Arbok,67,2119274
Arbok,87,4784697
Arbok,8,2676
Arbok,28,145056
Arbok,48,764362
Arbok,68,2217463
Arbok,88,4976164
Arbok,9,3924
Arbok,29,161753
Arbok,49,814205
Arbok,69,2318702
Arbok,89,5179966
Arbok,10,5526
Arbok,30,179687
Arbok,50,866173
Arbok,70,2423051
Arbok,90,5399636
Arbok,11,7525
Arbok,31,198901
Arbok,51,920312
Arbok,71,2530575
Arbok,91,5640507
Arbok,12,9965
Arbok,32,219440
Arbok,52,976665
Arbok,72,2641342
Arbok,92,5910840
Arbok,13,12891
Arbok,33,241348
Arbok,53,1035280
Arbok,73,2755426
Arbok,93,6223841
Arbok,14,16347
Arbok,34,264668
Arbok,54,1096200
Arbok,74,2872907
Arbok,94,6601373
Arbok,15,20376
Arbok,35,289446
Arbok,55,1159473
Arbok,75,2993874
Arbok,95,7081115
Arbok,16,25024
Arbok,36,315726
Arbok,56,1225143
Arbok,76,3118428
Arbok,96,7731141
Arbok,17,30333
Arbok,37,343552
Arbok,57,1293257
Arbok,77,3246683
Arbok,97,8681494
Arbok,18,36348
Arbok,38,372968
Arbok,58,1363861
Arbok,78,3378773
Arbok,98,10197978
Arbok,19,43114
Arbok,39,404018
Arbok,59,1437002
Arbok,79,3514854
Arbok,99,12871261
Arbok,20,50674
Arbok,40,436747
Arbok,60,1512728
Arbok,80,3655116
Arbok,100,18161291
Pikachu,1,0
Pikachu,21,32952
Pikachu,41,262846
Pikachu,61,887544
Pikachu,81,2119612
Pikachu,2,72
Pikachu,22,38130
Pikachu,42,283051
Pikachu,62,932749
Pikachu,82,2202941
Pikachu,3,103
Pikachu,23,43824
Pikachu,43,304266
Pikachu,63,979477
Pikachu,83,2289102
Pikachu,4,184
Pikachu,24,50061
Pikachu,44,326518
Pikachu,64,1027755
Pikachu,84,2378365
Pikachu,5,339
Pikachu,25,56863
Pikachu,45,349830
Pikachu,65,1077612
Pikachu,85,2471086
Pikachu,6,592
Pikachu,26,64257
Pikachu,46,374227
Pikachu,66,1129077
Pikachu,86,2567748
Pikachu,7,968
Pikachu,27,72266
Pikachu,47,399735
